proto,dst_port,total_size,avg_size,std_size,pkt_count,duration,avg_inter_arrival,max_inter_arrival,label,packets_per_second,bytes_per_second
17,53,8066,286,89,26,4.912039222672195,0.3333512902012066,0.2464412113338085,Normal,5.293116265618802,1642.0875307108176
17,80,6720,342,70,30,5.153454753111497,0.1211099013616999,0.3876002349027574,Normal,5.82133648511233,1303.9793726651621
17,22,5268,89,45,12,6.725589928918548,0.11634340124428487,0.284108931131757,Normal,1.784229835984027,783.2768979969878
6,22,5368,320,70,15,1.3901589676131043,0.15005612754960876,0.19191423454226975,Normal,10.790125129092088,3861.426112864422
17,22,3096,231,74,23,6.985572631546362,0.06573289614305687,0.9077362328121569,Normal,3.2924998308132647,443.1991076607768
17,22,5413,294,31,27,3.5488563264931896,0.20269159763340816,0.9928164918037706,Normal,7.608082691416649,1525.2796892088268
6,53,6416,399,47,45,3.60959892739813,0.28635202257853004,0.6507240937502126,Normal,12.466755569899647,1777.4823052550253
6,53,719,317,72,42,5.6953078862046125,0.13476932589906981,0.9937896979210974,Normal,7.374490275976769,126.24425020064993
17,22,2360,83,4,15,9.748557855113757,0.2960766764524401,0.6788632851356948,Normal,1.5386889716659524,242.08706487544316
6,80,9196,199,6,27,7.8298737152534965,0.31033109773454115,0.8943297106184529,Normal,3.448331037455924,1174.4760081646177
17,22,9024,208,55,7,3.601701966414076,0.11340195499593816,0.9783566372925235,Normal,1.9435250672459903,2505.4814581182595
17,80,2174,272,0,30,0.4841248612430844,0.13526551244484467,0.4599351492149282,Normal,61.967356841812474,4490.56779247001
6,80,9072,277,14,42,8.522233293422907,0.23139686863873263,0.17832233557194485,Normal,4.928285066325129,1064.509574326228
17,53,596,191,1,38,2.0164319007462645,0.36552310465408616,0.8501070656919857,Normal,18.845159680709695,295.5714518342889
17,80,2233,486,30,2,0.45723766772832874,0.2508184741464815,0.8523484507931399,Normal,4.374083254892853,4883.6639540878705
6,443,9797,276,32,25,4.783088272114693,0.32757547775819645,0.5700883209150563,Normal,5.2267475218891395,2048.257818877916
17,80,961,111,2,11,4.572590017950253,0.13602758675281126,0.23921895301305077,Normal,2.4056382818446225,210.16530807751656
6,53,3936,117,0,35,3.3881717967008624,0.294690755971391,0.3709406571619951,Normal,10.330051653233348,1161.6880944893273
17,80,9034,76,80,30,9.99094769426038,0.36870255428621035,0.7846671349300938,Normal,3.002717851732585,904.2184357517391
6,53,3190,70,24,23,3.680895663499886,0.3102760339882023,0.8267931949218886,Normal,6.248477504970498,866.6366626459081
17,53,185,320,88,45,7.8759166954782165,0.022403134317739718,0.47118017696027614,Normal,5.713619890395218,23.489326216069227
17,53,9496,368,91,38,8.694523748646148,0.40889161215656383,0.8749742588453595,Normal,4.370566661037696,1092.1816056108935
17,22,8785,278,19,30,7.3117413765158945,0.3552401362112336,0.9368188446211637,Normal,4.102989199449235,1201.4920039053843
17,22,4424,378,18,39,6.704588419757202,0.36811212818653866,0.5468275816977103,Normal,5.81691100801402,659.8465204988212
17,22,5285,121,94,5,4.93488372718754,0.4129874494938861,0.6122168444360684,Normal,1.013194892365717,1070.9470012305628
6,443,6617,431,39,18,4.443988330080148,0.37461751714163327,0.4018618852341965,Normal,4.0504147654367495,1488.977472383054
17,53,7090,306,31,42,7.091639265661245,0.12125068719737718,0.5004969785716298,Normal,5.922466231595266,999.7687043335817
6,53,8362,192,17,31,2.7249450558150343,0.1718296992293572,0.31381511533291373,Normal,11.376371996005574,3068.684600987052
17,53,1155,408,73,36,3.802368491733684,0.03435433946116239,0.8251273386646159,Normal,9.467780571631364,303.75796000650627
6,443,4251,361,48,4,4.085869646612374,0.4191465878502372,0.9982483800113138,Normal,0.978983513175198,1040.4147286269417
17,80,4376,97,0,26,5.636987087285336,0.43251740019766965,0.43851981613088764,Normal,4.61239222034991,776.3010906250463
17,443,8018,169,63,29,6.604641743239358,0.28418389404298444,0.9532061268076705,Normal,4.390850667840432,1213.9945053360202
17,80,6379,384,94,20,4.011351247064537,0.39817410797371255,0.3710999160752141,Normal,4.98584985016855,1590.236809711259
6,22,4900,252,55,1,0.7394335441412774,0.19963664994470254,0.7467284859378271,Normal,1.3523847484855112,6626.685267579004
6,22,5750,349,34,48,4.173302022316957,0.43374360555565866,0.7380347752600446,Normal,11.501680981064036,1377.8055341899626
17,22,4163,327,77,36,4.896272467505524,0.22632187261514888,0.5472866589776435,Normal,7.352530498738812,850.2384573958242
17,80,7544,90,22,19,3.556613250443227,0.1333897129682725,0.8449421742534364,Normal,5.342159329658034,2121.1184201547476
17,53,7819,263,23,25,3.2372529998156967,0.28990405095662747,0.5999593648162402,Normal,7.722594520363029,2415.318662188741
17,80,2491,300,38,39,6.683731036961783,0.10024569227658127,0.6594865696505362,Normal,5.835063372428107,372.6959707876516
6,80,794,377,40,19,1.5744527592043749,0.22114358977203663,0.5001555150761152,Normal,12.067677369960581,504.3018858815106
17,22,1960,479,75,49,6.807808438776887,0.026089548129038943,0.6575588106022447,Normal,7.1976162729965445,287.9046509198618
17,80,6893,330,93,11,9.706760818999193,0.2781589308655202,0.7629947510830832,Normal,1.1332306494293012,710.1235333196521
6,443,5910,262,59,24,2.317559525748108,0.4262683467826417,0.27355247018057915,Normal,10.355716596550506,2550.0952119005624
17,80,4463,340,88,8,2.4693752499565647,0.014936552845761383,0.20022230106557437,Normal,3.2396845155292624,1807.3389991008871
6,53,6725,264,35,43,6.430320462560278,0.28048626030044377,0.30883581677465277,Normal,6.687068484890216,1045.826408392714
6,22,5811,288,45,3,5.35685818719796,0.25696847832486897,0.38948407627506365,Normal,0.5600296545351653,1084.7774408346152
17,80,9446,409,5,9,8.182044378997793,0.26660476775609204,0.4360147596395898,Normal,1.0999694554495856,1154.479052908532
6,443,8443,185,29,4,4.359127515851397,0.4699359379812804,0.11794856338913512,Normal,0.9176146070148027,1936.8550317564948
17,53,6936,492,25,15,0.2440448530267133,0.48503841828603683,0.7643175604771892,Normal,61.463859409887604,28420.88859113203
6,80,4499,353,51,2,7.235940672757653,0.22357481182647743,0.39248875329645316,Normal,0.27639802674608765,621.7573611653241
17,443,913,184,81,35,5.290527256173915,0.4540262269424774,0.7204814475188527,Normal,6.615596459418938,172.57255906998543
6,53,8455,305,25,23,1.3948128044355848,0.2937417418071716,0.19330615112364297,Normal,16.489656129627292,6061.740981565163
17,80,9107,349,24,32,4.812781688784371,0.10261866657613115,0.7708682436161348,Normal,6.648960085933709,1892.2524844561965
17,22,451,292,13,36,3.273187988407665,0.4356262044470294,0.40070879655053504,Normal,10.998448341204158,137.7861167189743
6,443,9709,478,56,32,7.613605103566787,0.14449244888156576,0.5652130337071132,Normal,4.203001779276287,1275.2170085935459
17,53,2505,482,37,43,8.234385720771977,0.22421159423950132,0.9663038476574561,Normal,5.222003952222533,304.2120907050568
17,80,5810,211,3,41,6.063284377371981,0.09428321301571622,0.9161697189014864,Normal,6.762010601218096,958.2263803189545
6,53,704,188,42,43,8.18671578158431,0.37849514238401916,0.3218764938018459,Normal,5.252410843957223,85.99295893362523
6,53,3767,325,14,24,9.320056966247257,0.11000498763542166,0.34863811594918126,Normal,2.575091280216968,404.1820355240549
6,80,3825,416,79,32,7.1977468244852725,0.1565959145138608,0.29824256976538144,Normal,4.445835111247232,531.4162281412706
17,80,274,371,63,15,4.516427385095077,0.3817568407040665,0.3803509407068145,Normal,3.3212084242279487,60.6674072158972
6,22,3434,403,36,22,9.527050037955021,0.051841591946326926,0.784519765624054,Normal,2.3092140382531525,360.4473185164239
6,22,6603,422,23,25,7.0500445013259965,0.44853060744969003,0.6408416364582805,Normal,3.54607640408816,936.5896998477648
6,53,5030,496,84,10,9.128901422371761,0.3288262963063028,0.7441398625427603,Normal,1.0954219398263567,550.9972357326574
6,53,4817,77,95,10,7.226926460844202,0.2269473034363361,0.23709025689453098,Normal,1.3837139025098042,666.5349868389726
17,22,3808,332,51,15,9.417414873828085,0.058870717998558884,0.10207603082636428,Normal,1.592793628418435,404.35720913449336
6,22,147,338,20,29,0.9395529421996182,0.15280028571269946,0.45689370462115486,Normal,30.865710522279564,156.4572223025895
6,53,9768,162,98,48,6.418968476391893,0.33636803775320595,0.1589318808491714,Normal,7.477835838998386,1521.7395932361715
6,22,1203,408,68,33,5.958139116662042,0.24290465598796881,0.7544355558365351,Normal,5.538641145365972,201.90864539015953
6,53,3464,353,73,18,8.034276396343655,0.038034632841484395,0.8604339283677637,Normal,2.2404006125294704,431.15265121122695
17,443,8196,487,40,25,0.8072787936203681,0.23030991470924728,0.272091132779286,Normal,30.968197392732606,10152.613833233458
17,53,2339,324,17,15,8.907074544259013,0.12222736300139325,0.9321842469837098,Normal,1.6840544267830013,262.60022028302933
17,53,4336,389,14,24,7.096018729520716,0.09700363429853459,0.1969794250856518,Normal,3.382177743976062,611.0467790783418
6,22,4713,283,50,3,3.1358418870288487,0.013668152622659772,0.34957395861595003,Normal,0.956680582566572,1502.9451952120846
17,53,4646,469,91,7,9.149098040082821,0.027099460792996195,0.3279545616659777,Normal,0.7651026586697256,507.80956459707784
6,53,1723,309,7,14,1.2862190491896848,0.49717648500123257,0.15893792208452168,Normal,10.884607193629087,1339.5841567587797
6,53,2631,463,60,33,2.8495751054370557,0.22338740123049372,0.6441814251412631,Normal,11.580669818586438,923.295220990937
17,53,1763,338,80,17,7.162949546359948,0.16958187449832707,0.5469134228122258,Normal,2.3733236590107443,246.1276241668201
6,443,859,224,85,36,1.8625821344610132,0.3837647601838301,0.5428865697495,Normal,19.327996336881647,461.18746814948156
17,443,8696,151,30,4,0.4546696444969549,0.1958530213674963,0.35209289724781434,Normal,8.797576989879296,19125.93237599759
6,53,7251,162,64,2,9.59377918779258,0.4185580149215721,0.22974363101928139,Normal,0.20846839940577977,755.8021820456545
17,53,7670,233,94,21,4.976510783435361,0.4222108884645745,0.4163278418770405,Normal,4.219823224351613,1541.2401967036603
6,80,4456,239,80,11,9.20614147897892,0.37387797038402115,0.4090846582891692,Normal,1.1948544165069281,484.0246618140792
17,53,6505,118,62,5,4.761136265096206,0.2613130348289643,0.5935373476393385,Normal,1.0501692603267063,1366.2702076850449
17,443,1885,170,98,40,3.271248011986625,0.3095498238503575,0.7998260644837822,Normal,12.227745382094302,576.2325011311939
6,22,9577,100,41,32,1.8796089757564316,0.3689535671343588,0.17836421302986716,Normal,17.024808557489113,5095.205986096039
17,80,6956,339,23,40,1.3607731223621906,0.16772736810720806,0.14417956037509888,Normal,29.395032829227624,5111.796209002684
6,443,5757,215,8,12,2.8281195208732695,0.1750262506543222,0.563442991861999,Normal,4.243100642788246,2035.6275333776612
17,443,5354,336,41,5,6.976095107151394,0.02410966654798566,0.7486780906200858,Normal,0.7167332449554927,767.4779586983417
17,53,505,451,0,7,7.921102865663772,0.4670309624665729,0.30456344262905133,Normal,0.8837152142826263,63.7537404589609
17,53,4255,208,42,7,4.510990695215802,0.4390964043512977,0.6677607086780041,Normal,1.5517652154899668,943.2515702728299
6,53,5326,294,56,14,5.813153272904065,0.36285300247600555,0.3610080803892217,Normal,2.408331061375058,916.1979452059684
17,443,5002,259,31,40,2.032977140586312,0.47450389394517456,0.8495777366114928,Normal,19.67556817333214,2460.429800075184
6,443,2325,414,49,24,1.286099139133388,0.4406118708474743,0.14253535015038937,Normal,18.661066327363827,1807.790800463371
17,443,6650,462,74,33,7.986879102025939,0.2371650413188659,0.44607541116040306,Normal,4.131776060044932,832.6154787666303
6,443,453,192,35,2,2.761135584165076,0.08534425127752591,0.1229930758814289,Normal,0.7243393939545979,164.06287273071644
6,22,3012,358,49,44,5.237694734441662,0.36134971167098806,0.49540617752176674,Normal,8.40064070745232,575.0620411555997
17,53,2171,298,72,22,2.8379387793181468,0.07259123669962153,0.528962350452178,Normal,7.752102479526819,764.9915674114875
6,53,9347,166,97,28,5.171633678879696,0.24209036231784672,0.9732268717751692,Normal,5.414148859807996,1807.3589068794763
17,80,1013,94,34,47,6.184570348150395,0.2639485193110255,0.33507380280621757,Normal,7.599556598866982,163.7946986096224
6,22,8877,255,99,24,8.780523626676562,0.46094087250116483,0.39793086015361223,Normal,2.7333218708919023,1010.9874269961424
6,443,1934,481,53,32,8.444984728685586,0.36291605785750525,0.44792319716319373,Normal,3.7892307966020233,229.01163626963478
17,22,4945,448,84,33,0.45403729892949285,0.31844406525905566,0.4573936351790011,Normal,72.68109337429382,10891.15171926918
17,22,1116,394,5,33,3.4668081584797963,0.06408855991669336,0.36579451142626584,Normal,9.51883951249009,321.909845331483
6,80,9966,493,75,1,0.3445679773426569,0.1261480723211024,0.11748711747365906,Normal,2.9021765328732694,28923.091326615006
17,53,2865,222,60,8,5.6128341599062574,0.06223996002906858,0.4214570200754353,Normal,1.4253046405399177,510.437224393358
6,22,1399,257,0,25,7.2436187994024746,0.291026635960362,0.22186109984853522,Normal,3.4513131131015804,193.13548180916445
6,53,9401,460,12,1,3.516888335497858,0.2976715141299968,0.9014930284957807,Normal,0.28434218555200513,2673.1008863744
6,22,9384,149,87,26,7.703875732677273,0.17902110669327254,0.368993070330331,Normal,3.3749241975428657,1218.0880257593174
6,80,5040,318,65,41,0.8883843167838982,0.12397212127546052,0.6530372949994074,Normal,46.151145483163525,5673.213981344979
17,80,7177,178,58,21,7.981898538475691,0.0339245460514595,0.4369864135191902,Normal,2.6309526822246103,899.1594000155252
17,80,3376,382,22,25,9.647485595679989,0.1595990662992669,0.2969122304495655,Normal,2.591348508449305,349.93570258099413
6,22,2259,315,31,40,8.486540040620334,0.09598605238879729,0.1101832254550501,Normal,4.713345497128022,266.186186950305
17,80,4408,171,88,49,5.077006705335679,0.392411198391806,0.9731642185302865,Normal,9.651354270844118,868.2279515485892
6,53,7488,438,20,4,3.025275243247483,0.08866013755661487,0.9993221138233088,Normal,1.322193306785829,2475.145870303072
6,80,8488,443,35,13,0.24517798082702516,0.40717477875389174,0.5252169085975811,Normal,53.0224897589062,34619.607159507366
6,80,9135,465,89,27,5.876838102487919,0.24265083581950483,0.7629724004682704,Normal,4.594306485023512,1554.4070274329547
17,22,8723,397,96,4,0.4038334518780643,0.0162504223176998,0.45147212968920014,Normal,9.90504891645,21600.435424548337
6,443,4708,427,30,15,8.953511097042776,0.35504612265248037,0.4184118392199232,Normal,1.675320236061813,525.8271780919343
6,22,4021,251,62,29,8.36187784280832,0.02755698692720364,0.9679919328870743,Normal,3.468120089415265,480.8727889496131
6,80,7891,55,85,49,8.721976361633734,0.22720480998768788,0.9643291446854614,Normal,5.617992109855889,904.7260354872004
6,80,8619,78,58,31,6.580017788600833,0.04320782286130568,0.3581684505604176,Normal,4.71123274810463,1309.8746792230259
6,443,5970,356,76,14,0.5519104295137747,0.39374032533674286,0.11653350100194483,Normal,25.36638897356009,10816.953012296695
17,22,1441,189,46,26,1.1599347138724985,0.08830619611704109,0.6862999754777654,Normal,22.415035323981716,1242.310226994525
17,22,1530,460,54,17,7.545945262379627,0.3211975460720022,0.42067103933231953,Normal,2.252865235040651,202.75787115365858
17,80,7513,127,30,30,0.3850077485282811,0.46179759998663794,0.7516242968978227,Normal,77.92030730386462,19513.8422924645
17,22,1025,412,19,4,9.197305704479009,0.01925197349125462,0.530577287670439,Normal,0.43490992836544584,111.44566914364549
17,22,688,98,5,46,7.125087407962476,0.40537284294001674,0.7917818204852872,Normal,6.456060243209582,96.56020537669984
6,443,3616,330,10,30,1.32457978656673,0.4676625963450542,0.6712430987835911,Normal,22.64867519161215,2729.9203164289843
6,80,9346,218,25,7,1.3269770347323173,0.44807956947819266,0.42779341238241864,Normal,5.275143835679288,7043.070612608376
17,53,152,484,29,4,8.82392326921136,0.01175534170828356,0.8421712899051084,Normal,0.4533130473429937,17.22589579903376
17,22,9800,408,89,30,1.6872168871564917,0.4893564934460631,0.6531775496464135,Normal,17.78075032772425,5808.378440389921
6,22,1946,114,18,15,0.5577782483126856,0.18339619245721314,0.29675154092407174,Normal,26.892359379406575,3488.835423488346
6,443,1332,199,31,40,4.506753261548019,0.33332573051686676,0.41357735171105736,Normal,8.875567132932705,295.5563855266591
6,53,5812,439,24,19,8.99277141564884,0.49242668209902873,0.3634053154072715,Normal,2.112807832981185,646.2967960677183
17,22,9593,65,78,30,2.535078856489991,0.13611591103907972,0.7604219599435416,Normal,11.833946738678781,3784.101702138185
6,22,4258,85,64,15,3.5522095837690717,0.4562374138292976,0.7775164139054147,Normal,4.222722624761805,1198.690195749051
17,22,981,379,73,16,9.219931457542081,0.4048643511470623,0.8101255626419844,Normal,1.7353706302817538,106.39991176915004
17,443,6467,207,88,25,8.47218652080328,0.29066692727426774,0.7859826747175847,Normal,2.950831758458252,763.3211592779807
6,22,5866,280,7,44,6.479099136437185,0.3786125606964494,0.9428469155887687,Normal,6.79106651748638,905.3726407176159
6,53,344,312,35,20,9.542124765376267,0.45215140289903943,0.8711768004010415,Normal,2.0959690211347115,36.05066716351703
6,443,1986,204,34,1,4.317812594655399,0.4447231675317452,0.37077631164267133,Normal,0.2315986964415978,459.9550111330133
17,80,853,185,83,44,5.317954420294035,0.38214046138786434,0.9764462194583243,Normal,8.273856496068031,160.39999070786433
6,22,3681,375,51,45,6.862194729468084,0.49498888663908486,0.7801591164586019,Normal,6.557667804017611,536.4172263686406
17,22,3358,413,36,26,2.0512387994644294,0.48846427122841163,0.3446447038003885,Normal,12.675261081999528,1637.0587197444006
17,80,9041,141,21,14,2.8774189387130815,0.026810441807095027,0.5250005351429433,Normal,4.865469864736345,3142.0509319343782
17,80,4294,404,4,14,8.70902596963126,0.4373733372975872,0.2995470563979642,Normal,1.6075274595909033,493.0516365345242
6,443,5452,321,12,23,8.865911846439554,0.07053353178576856,0.31018811966054893,Normal,2.5942055148034227,614.9394985525331
17,80,5558,51,38,29,4.6870237413433005,0.36673729740154754,0.7610990879512907,Normal,6.1872939872061785,1185.8268958928256
6,443,7211,289,72,10,4.950112906075158,0.18198801469106313,0.2544425971818851,Normal,2.0201555337397865,1456.73415537976
17,22,352,263,69,12,1.1660576941116263,0.341756156582885,0.3448817704990004,Normal,10.291077164981239,301.8715968394497
6,443,4468,188,26,26,9.624460021865344,0.14970198155617576,0.6018767989503994,Normal,2.7014499763604287,464.2337882453229
17,22,9051,463,25,37,2.5352334671074725,0.2497834498231117,0.6002165976409307,Normal,14.594310893151608,3570.0839971328433
17,53,3117,188,94,9,3.769308807836806,0.13865016502796063,0.4196411500034585,Normal,2.387705033236594,826.941843177607
17,443,3912,348,11,1,1.7778850271104958,0.2889614136442912,0.7226518913590778,Normal,0.5624657513199804,2200.366019163763
6,443,8073,420,5,1,7.133199242349689,0.3629368359551636,0.6668014641630766,Normal,0.14018953149009009,1131.7500877194973
6,22,6242,246,79,35,3.0257079390556236,0.38428683912443595,0.8749440868775558,Normal,11.56753696570831,2062.987592570036
17,80,7143,189,55,33,9.700542870232162,0.08590383969241466,0.9526945431043079,Normal,3.4018711158315926,736.3504660722747
6,80,8906,253,47,6,9.190668926499425,0.26754915596160994,0.2748304290235202,Normal,0.6528359790944317,969.026204969168
6,80,3074,250,77,41,2.180142921522259,0.06889106702206048,0.9310575837497589,Normal,18.806097888882604,1409.9986563518323
17,80,7047,190,65,38,4.415346092380073,0.48423326713728926,0.6009520024151602,Normal,8.606344915800554,1596.0240163591186
6,22,1107,346,50,17,5.1630451168963685,0.26502138556938454,0.4930634880323863,Normal,3.292629896209238,214.4083114766839
6,22,9218,50,83,16,7.7989630827260505,0.20653415197752464,0.9265530983099411,Normal,2.0515545180466273,1181.9518467096132
6,53,3478,196,60,3,3.942980939349773,0.31036825071113694,0.10632029389138117,Normal,0.7608454834806375,882.0735305152191
17,80,8450,66,17,36,7.162624324595271,0.46494397928723263,0.9615977253039891,Normal,5.026090067336337,1179.7350296942236
6,22,698,121,93,22,3.782543877893226,0.26081560093405337,0.9436596504280133,Normal,5.816190081068753,184.5318489357268
17,22,2718,308,59,39,4.835859317972146,0.19540527736473234,0.3561243475104052,Normal,8.064749069583163,562.0509736186419
17,443,5358,306,43,1,7.136606020109555,0.4342357887742272,0.12935686474415495,Normal,0.14012260969143972,750.7769427267341
17,22,3646,291,61,20,3.2963828705211298,0.37950247185103114,0.22130618463875462,Normal,6.067254538785913,1106.0605024206718
17,53,3229,288,70,48,5.377498500000097,0.24978830601952134,0.5947350328524252,Normal,8.92608172255509,600.4649558777163
17,53,4778,70,98,12,1.2640265494261933,0.017012918175447762,0.9199949455325531,Normal,9.493463971926413,3779.980904822034
17,443,3564,114,57,32,9.851090383608623,0.19759695719229756,0.19927817209805404,Normal,3.2483710437652906,361.7873249993592
17,53,6315,437,0,25,7.113483623198172,0.26339145981129397,0.2988092585277229,Normal,3.5144519633136113,887.7505659330183
17,22,6948,480,10,15,7.498460591847975,0.3811738488241136,0.3155400158086791,Normal,2.0004103263404582,926.5900631609003
17,53,8127,161,25,45,1.3431411986640358,0.21977293475412935,0.4691233495944822,Normal,33.503526316691946,6050.7368527945655
6,443,5989,85,21,37,7.588901826248325,0.35339455596034397,0.8902407087648259,Normal,4.875540094152377,789.1786384832051
17,80,6384,361,21,11,7.882715814433026,0.27903748465863526,0.6007963493343845,Normal,1.39545796949845,809.8730615707367
6,22,3790,218,63,33,5.646853132195295,0.1460228166711359,0.4300501178941093,Normal,5.8439618285607775,671.1701615225863
6,22,8067,145,19,25,3.2627159219869246,0.15563031401641106,0.11212142397836639,Normal,7.662325784847904,2472.4792842547217
6,22,8295,50,4,48,6.034535042762006,0.3195423371985519,0.6919755281596988,Normal,7.954215479013098,1374.587862466951
17,22,3720,455,11,6,1.7287041982817164,0.44536309918751765,0.4670677047536066,Normal,3.470805783405886,2151.8995857116493
6,443,1764,298,33,28,2.262190642779237,0.1057604465617641,0.37040084589633127,Normal,12.377377526512447,779.7747841702841
17,22,9276,166,25,43,6.962812736431365,0.28359268289818873,0.27058205612951947,Normal,6.175664268456891,1332.2200407954913
17,53,7879,465,40,20,9.83881165512749,0.1165064543545031,0.872510241461932,Normal,2.0327656091283552,800.8080117161155
6,443,6158,221,29,48,3.199597417852209,0.08276955349333633,0.9988346951098632,Normal,15.001882652580164,1924.6165286372636
17,443,8740,130,51,31,1.861573224609724,0.3981837314053562,0.32136055957431353,Normal,16.652572639965026,4694.951124944979
17,443,7017,447,62,3,2.843074217362324,0.354942266620151,0.2749787566523686,Normal,1.0551954382632422,2468.1021300977236
17,80,8777,299,55,10,7.314385143971792,0.4654766303315106,0.23873043255016038,Normal,1.3671687279241576,1199.963992499033
17,80,4664,424,72,20,8.143536454318408,0.17686195662676352,0.5332731241135448,Normal,2.455935164809032,572.7240804334662
6,53,4030,158,9,36,9.557191554801365,0.23586945347222743,0.9559042548053723,Normal,3.7667965559524315,421.67194779134167
6,80,555,320,64,20,5.345823768463438,0.4904063587039864,0.36145545942433266,Normal,3.7412374827521035,103.81934014637088
17,53,8532,452,34,9,6.069757825009738,0.20911401853890713,0.3444692575042124,Normal,1.4827607256678046,1405.6571679330787
6,443,6455,174,54,5,4.775649116545387,0.48298458917771603,0.2725426229862344,Normal,1.046977872746026,1351.6484337151194
6,80,2290,184,89,15,9.853028365481332,0.23346381372843797,0.6108463183978263,Normal,1.5223744336488367,232.4158302037224
17,80,6522,89,8,23,1.5465749195798126,0.3785105397210075,0.18047122661783832,Normal,14.87156220966433,4217.057770931772
17,53,1650,350,66,8,4.917249153914674,0.4821721519953621,0.43988037354521525,Normal,1.626925568070015,335.5533984144406
6,53,8076,160,6,23,8.901586216954382,0.37044107275286553,0.3154818309976547,Normal,2.583808869073722,907.2539315930165
6,80,7748,202,79,7,3.3677789327082523,0.05334868528274956,0.43686153197304345,Normal,2.078520609976686,2300.6253837284808
17,22,3483,466,75,38,1.2148392558413954,0.48117439740764945,0.3328832334502806,Normal,31.2798327329722,2867.043616024794
6,53,4570,380,42,23,9.71328468750747,0.4491550813801452,0.377473892852522,Normal,2.3678908188174628,470.4896105215567
17,443,1749,169,61,48,3.223587911138486,0.01972184652085065,0.3552287215173284,Normal,14.890236107384942,542.5629781628388
6,22,1859,247,56,44,4.26173442328826,0.34060456781105686,0.74434841825285,Normal,10.324432567906944,436.20727599406837
17,22,7916,274,12,4,4.854851218198471,0.343536228597626,0.6348875479879093,Normal,0.8239179732404527,1630.5336690428558
6,22,7977,237,54,9,3.9975465925014046,0.47490114253120114,0.9185843336046242,Normal,2.2513803254981104,1995.473428499825
6,80,5952,414,84,44,1.5504473401059686,0.041365104923798586,0.45632270490033044,Normal,28.378888133088477,3838.889594730514
17,53,8472,257,45,37,5.403983452874544,0.36526032671868425,0.408404887021354,Normal,6.846799860854257,1567.732119490737
17,80,3971,315,69,31,0.8912807350358795,0.013527829078019438,0.6989448431985265,Normal,34.78137022380702,4455.381327701216
17,80,7355,496,52,40,1.0401174053547977,0.29148789285291415,0.8629956728517687,Normal,38.457160063767446,7071.310306725239
17,80,1440,351,31,9,1.5445274250311734,0.4424274478973443,0.683298718849308,Normal,5.82702127985657,932.3234047770512
6,80,7342,218,52,25,9.490614023266598,0.18511574151158644,0.3917735322101662,Normal,2.63418123469465,773.6063450051248
6,22,6660,494,87,34,3.5992126750934594,0.22580029822698883,0.3377460312406014,Normal,9.446507784541893,1850.404171913206
17,22,5386,113,9,17,5.616642327273013,0.29326253947932696,0.8091797754393113,Normal,3.0267188086258314,958.9357354858075
6,53,6066,440,78,39,2.6229112543570223,0.22343913864390794,0.13969337351719263,Normal,14.868968618837924,2312.6965036377137
17,22,4050,493,71,30,5.22360893629828,0.15980387830725326,0.4935330951290041,Normal,5.743154708304952,775.3258856211685
6,80,7786,448,53,1,1.1018352767968358,0.17551800584967286,0.22189689895346187,Normal,0.9075758541070317,7066.385600077349
17,443,3930,358,16,36,7.676086401661448,0.3458341473368312,0.8422976037177088,Normal,4.689889277733862,511.97957948594654
17,443,6592,231,33,36,1.5915495880331203,0.1438490038105092,0.12183483643741119,Normal,22.619450660685402,4141.87274320106
6,53,404,119,4,13,6.0914043240878275,0.08153997399257398,0.9194645489603802,Normal,2.1341544862550608,66.32295480361881
6,53,4277,76,78,11,8.503499214734514,0.40312927701660733,0.30170745337860505,Normal,1.2935849617478288,502.9693528541331
6,80,8686,232,36,49,1.6621177952606483,0.4118827954429865,0.9205729088066262,Normal,29.48044396087584,5225.859923350357
6,53,5689,401,15,19,6.010377619245911,0.07498640263541938,0.3621140456085219,Normal,3.1611985206988216,946.5293886450314
17,443,2783,285,47,46,6.040456718388743,0.40966574768921693,0.6623299256022742,Normal,7.615316941953569,460.72667498819095
17,443,4346,189,72,44,9.932026500168686,0.45726145944498037,0.7993744543219163,Normal,4.430112582677878,437.5743019163195
17,443,8964,93,98,4,7.164730045498501,0.13867162932377822,0.251523636435698,Normal,0.558290321660175,1251.1286108404522
6,53,8456,257,60,20,8.602097602160367,0.14260258046762603,0.7546715931161959,Normal,2.3250140372695935,983.0159349575841
6,53,101,306,8,41,9.670332122700986,0.42709941644849403,0.44709618443212995,Normal,4.23977121364651,10.444314453129207
17,53,6321,137,12,4,1.0756612625886581,0.17414773671155395,0.38872582334063255,Normal,3.7186393342216117,5876.379807903702
6,53,9556,108,41,9,2.3688749882156372,0.09062442206232962,0.5265499400122893,Normal,3.7992702213083245,4033.9806927580385
6,22,7005,498,53,11,8.824749009135694,0.14124996608972648,0.6383055245765702,Normal,1.2464942336737483,793.7901915349644
6,22,7846,478,72,33,6.5749976071176395,0.39879457214121117,0.5413957271104767,Normal,5.0190124700979375,1193.3082375875276
6,80,2877,459,79,25,8.239235102790447,0.0999072596579854,0.8371792992814437,Normal,3.0342618767209566,349.18285677304766
17,22,3526,473,53,15,1.1147628611334488,0.352905829782991,0.9896377968583192,Normal,13.455764510296001,3163.0017108869133
6,22,3718,232,19,4,1.803534526518734,0.04408612830151514,0.4191663868853427,Normal,2.217865931213998,2061.5063830634112
